imdb_title_id,title,year,genre,duration,avg_vote,votes,language
tt2320924,war of the worlds goliath,2012,"Animation, Action, Adventure",85,5.4,1079,English
tt2321405,la mia vita da zucchina,2016,"Animation, Comedy, Drama",66,7.8,20699,"French, English"
tt2321492,krishna aur kans,2012,"Animation, Action, Adventure",117,6.5,166,"Hindi, English, Tamil, Telugu"
tt2321501,saturday morning massacre,2012,Horror,88,4.4,800,English
tt2321502,uncanny,2015,"Drama, Horror, Sci-Fi",91,6.2,5113,English
tt2321513,shikshanachya aaicha gho,2010,Comedy,103,6.9,248,"Marathi, English"
tt2321549,babadook,2014,"Drama, Horror",94,6.8,190394,English
tt2322415,delirium,2015,Horror,81,2.9,235,English
tt2323804,gilgamesh,2014,"Drama, Fantasy, Horror",103,3.6,109,English
tt2324096,celluloid bloodbath more prevues from hell,2012,Horror,103,5.5,144,English
tt2324928,alienate,2016,"Drama, Horror, Sci-Fi",90,2.7,728,English
tt2325002,freezer,2014,"Action, Thriller",83,5.2,3212,English
tt2325014,rabid love,2013,"Horror, Thriller",90,3.1,255,English
tt2325474,shopingtur,2012,"Comedy, Horror, Thriller",70,4.4,367,"Russian, English, Finnish"
tt2325491,12 cuccioli da salvare,2012,"Comedy, Family",102,5.1,378,English
tt2325517,almost human,2013,"Horror, Sci-Fi, Thriller",80,4.6,2957,English
tt2325518,beneath,2013,"Horror, Sci-Fi, Thriller",90,3.7,2928,English
tt2325853,matts chance,2013,"Comedy, Drama",95,7.7,1130,English
tt2325991,terror of dracula,2012,"Drama, Horror",100,2.9,110,English
tt2326124,supercollider,2013,"Action, Adventure, Drama",90,3.4,400,English
tt2327191,colpo a rischio,2013,"Action, Adventure, Crime",100,5.3,270,English
tt2327243,clubhouse,2013,"Comedy, Crime, Drama",96,6.6,771,English
tt2327541,teddy bears,2013,"Comedy, Drama",91,4.7,570,English
tt2328490,the formula,2014,"Comedy, Romance",90,2.5,684,English
tt2328549,dark touch,2013,Horror,90,4.8,3956,English
tt2328623,horror house,2012,Horror,88,4.1,126,English
tt2328696,among ravens,2014,"Comedy, Drama",103,4.6,318,English
tt2328841,z108 qi cheng,2012,"Horror, Sci-Fi",88,3.3,812,"Mandarin, English, Japanese"
tt2330270,hank and asha,2013,"Comedy, Romance",73,6.5,413,English
tt2330322,the conspiracy,2012,"Horror, Thriller",84,6.3,10015,English
tt2330380,specter,2012,"Horror, Sci-Fi, Thriller",81,4.1,180,English
tt2330396,the woodsman,2012,"Adventure, Horror, Thriller",84,4.8,120,English
tt2330458,americas most haunted,2013,"Comedy, Horror",85,4.4,343,English
tt2330666,wingman inc,2015,"Comedy, Romance",106,3.7,296,English
tt2330866,the thieves,2012,"Action, Comedy, Crime",135,6.8,8804,"Korean, Cantonese, English, Mandarin, Japanese"
tt2330979,mieletön elokuu,2013,"Comedy, Drama, Romance",103,5.8,245,"Finnish, English, Czech, Swedish, Russian"
tt2331053,santas boot camp,2016,"Adventure, Comedy, Family",93,3.1,113,English
tt2331169,road to kabul,2011,Action,112,7.3,564,"Arabic, English, French"
tt2332579,crystal fairy y el cactus mágico,2013,"Adventure, Comedy, Drama",98,5.8,7787,"English, Spanish"
tt2332707,maang taam,2013,"Comedy, Crime, Drama",130,6.5,2860,"English, Cantonese, Mandarin, Portuguese"
tt2332716,bens at home,2014,"Comedy, Drama, Romance",70,5.6,191,English
tt2332831,the last will and testament of rosalind leigh,2012,"Horror, Mystery, Thriller",82,5.2,4109,English
tt2332857,the zombinator,2012,Horror,83,2.2,260,English
tt2333508,dragonfyre,2013,"Action, Adventure, Fantasy",97,3.4,1795,English
tt2333784,i mercenari 3,2014,"Action, Adventure, Thriller",126,6.1,165983,"English, Romanian, Spanish"
tt2333804,the zero theorem  tutto è vanità,2013,"Comedy, Drama, Fantasy",107,6.1,44692,English
tt2334593,cas  dylan,2013,"Comedy, Drama",90,6.6,1151,English
tt2334731,mad buddies,2012,Comedy,96,4.0,346,English
tt2334871,fottute,2017,"Action, Adventure, Comedy",90,4.5,32551,"English, Spanish"
tt2334879,sotto assedio  white house down,2013,"Action, Drama, Thriller",131,6.4,203010,English
tt2334896,the dirties,2013,"Comedy, Crime, Drama",83,6.9,6249,English
tt2336104,scream park,2012,Horror,85,4.1,434,English
tt2336259,dépression et des potes,2012,Comedy,95,5.3,759,"French, Portuguese, English"
tt2336284,blitzpatrollie,2013,"Action, Comedy, Crime",103,5.5,103,"English, Afrikaans, Zulu"
tt2338027,judas ghost,2013,"Fantasy, Horror",75,4.7,524,English
tt2338062,cinemanovels,2013,"Comedy, Drama, Romance",89,5.1,202,English
tt2338399,wingmen incorporated,2013,Comedy,76,7.4,237,English
tt2338424,tumbledown gli imprevisti della vita,2015,"Comedy, Music, Romance",105,6.2,6472,English
tt2338454,unicorn store,2017,"Comedy, Drama, Fantasy",92,5.5,16729,English
tt2338708,murderdrome,2013,"Action, Horror, Sport",73,4.3,142,English
tt2339064,chu and blossom,2014,"Comedy, Drama",95,6.0,110,English
tt2339367,ape,2012,"Comedy, Drama, Fantasy",86,6.0,403,English
tt2339379,big words,2013,"Comedy, Drama",93,6.1,258,English
tt2339425,rogue strike,2014,Action,86,4.2,105,English
tt2339505,kochadaiiyaan,2014,"Animation, Action",124,6.3,4720,"Tamil, Telugu, Hindi, Punjabi, Malayalam, Bhojpuri, English, Spanish, French, Japanese, Korean, Chinese"
tt2339741,the woman in black 2  langelo della morte,2014,"Drama, Horror, Thriller",98,4.8,26143,English
tt2340076,the search for simon,2013,"Comedy, Sci-Fi",97,4.0,109,English
tt2340888,survivors,2015,"Drama, Horror, Thriller",92,4.5,109,English
tt2341308,its a lot,2013,"Comedy, Drama",96,2.8,142,English
tt2341664,come out and play,2012,Horror,105,4.7,3041,"English, Spanish"
tt2341874,that girl in pinafore,2013,"Comedy, Musical",100,7.2,132,"English, Chinese, Malay"
tt2342071,dorothy and the witches of oz,2012,"Action, Family, Fantasy",101,4.5,409,English
tt2343086,deadly presence,2012,Horror,90,3.1,134,English
tt2343473,echo dr,2013,"Action, Drama, Sci-Fi",81,3.5,114,English
tt2343549,having you,2013,"Comedy, Drama",92,6.4,853,English
tt2344508,night of the living 3d dead,2013,Horror,96,5.5,160,English
tt2345567,haunter,2013,"Fantasy, Horror, Mystery",97,5.9,16344,English
tt2345613,leprechaun origins,2014,"Fantasy, Horror",90,3.2,4952,English
tt2345695,roadside massacre,2012,Horror,83,2.4,415,English
tt2345721,breaking at the edge,2013,"Horror, Thriller",86,4.4,888,English
tt2345737,the rover,2014,"Action, Crime, Drama",103,6.4,43851,"English, Chinese"
tt2345759,la mummia,2017,"Action, Adventure, Fantasy",111,5.4,169130,"English, Egyptian (Ancient)"
tt2347569,frances ha,2012,"Comedy, Drama, Romance",86,7.5,71244,"English, French"
tt2348394,home sweet home,2013,"Horror, Mystery, Thriller",80,4.6,1636,English
tt2349142,alien showdown the day the old west stood still,2018,"Action, Adventure, Fantasy",80,2.0,345,English
tt2349144,mississippi grind,2015,"Comedy, Drama",108,6.4,20077,English
tt2349212,the daughter,2013,"Action, Drama, Thriller",86,4.5,172,English
tt2350086,pms cop,2014,Horror,92,4.2,102,English
tt2350852,raised by wolves,2014,Horror,76,3.7,307,English
tt2350892,affari di famiglia,2014,"Action, Crime, Drama",95,5.8,7917,English
tt2351310,the flu  il contagio,2013,"Action, Drama, Sci-Fi",122,6.7,10472,"Korean, English, Filipino"
tt2351392,beyond the call to duty,2016,"Action, Drama, Horror",95,1.6,486,English
tt2352394,haialarm am müggelsee,2013,Comedy,103,6.0,527,"German, English, French, Polish"
tt2352722,i am alone,2015,"Drama, Horror, Sci-Fi",88,4.5,225,English
tt2352802,goodbye world,2013,"Comedy, Drama",99,5.5,6435,English
tt2352892,wasteland,2013,"Drama, Horror",92,3.4,339,English
tt2355462,cool as hell,2013,"Action, Comedy, Horror",100,3.7,106,English
tt2355495,a piedi nudi,2014,"Comedy, Drama, Romance",90,6.6,22669,English
tt2356500,an american terror,2014,"Drama, Horror, Mystery",85,4.2,451,English
tt2357263,cold turkey,2013,"Comedy, Drama",84,4.6,189,English
tt2357291,rio 2  missione amazzonia,2014,"Animation, Adventure, Comedy",101,6.3,77968,"English, Portuguese"
tt2357377,the berlin file,2013,"Action, Thriller",120,6.6,6399,"Korean, English, German"
tt2357866,axeman at cutters creek,2013,Horror,105,3.1,215,English
tt2358806,asvs back in business,2015,"Comedy, Horror",106,6.1,158,English
tt2358911,berserk lepoca doro  capitolo ii  la conquista di doldrey,2012,"Animation, Action, Adventure",95,7.8,8450,"Japanese, English"
tt2358913,berserk lepoca doro  capitolo iii  lavvento,2013,"Animation, Action, Adventure",110,7.9,7978,"Japanese, English"
tt2358925,affare fatto,2015,"Comedy, Drama",91,5.4,31465,English
tt2359347,the black dahlia haunting,2012,"Crime, Drama, Horror",80,4.5,635,English
tt2359381,days and nights,2014,"Comedy, Drama",92,4.7,941,English
tt2360430,rifftrax live birdemic  shock and terror,2012,"Comedy, Horror",110,7.6,301,English
tt2360446,the hooligan factory,2014,Comedy,90,4.8,1996,English
tt2360586,provoked,2016,Horror,73,2.8,267,English
tt2361150,gridiron uk,2016,"Comedy, Drama, Sport",97,5.0,105,English
tt2361237,fetish dolls die laughing,2012,"Comedy, Fantasy, Horror",100,1.8,154,English
tt2361317,la legge della notte,2016,"Action, Crime, Drama",129,6.4,50933,"English, Spanish"
tt2361509,lo stagista inaspettato,2015,"Comedy, Drama",121,7.1,213024,English
tt2362036,daylight,2013,"Drama, Horror, Mystery",97,4.0,418,English
tt2363115,bula quo,2013,"Action, Adventure, Comedy",91,3.8,282,English
tt2363439,the frozen,2012,"Drama, Horror, Thriller",95,4.3,1666,English
tt2363449,the house across the street,2013,"Horror, Thriller",93,3.3,206,English
tt2363461,the pyramid,2013,Horror,90,4.2,107,"English, Italian"
tt2363518,varsity blood,2014,Horror,87,3.8,446,English
tt2364006,guida alle ricette damore,2013,"Comedy, Romance",91,5.7,987,English
tt2364673,frankenstein created bikers,2016,"Action, Crime, Horror",125,5.8,660,English
tt2364774,kill or be killed,2015,"Horror, Mystery, Thriller",103,4.3,984,English
tt2364842,the ouija experiment,2013,Horror,92,3.2,3123,English
tt2364897,the disappointments room,2016,"Drama, Horror, Thriller",91,3.9,8953,English
tt2364949,touchy feely,2013,"Comedy, Drama",88,5.3,3500,English
tt2364997,zombies vs strippers,2012,"Comedy, Horror",75,3.5,717,English
tt2366127,dead in 5 heartbeats,2013,"Action, Adventure, Crime",111,6.0,763,English
tt2366750,the little tin man,2013,"Comedy, Drama, Romance",84,5.7,158,English
tt2367066,lord of tears,2013,"Drama, Horror",104,5.3,1271,English
tt2368412,the party is over,2015,Comedy,89,4.9,118,English
tt2368553,assalto a wall street,2013,"Action, Drama, Thriller",99,6.0,19868,English
tt2368606,the lost tree,2016,"Drama, Horror, Thriller",88,5.2,773,English
tt2368619,bastille day  il colpo del secolo,2016,"Action, Crime, Drama",92,6.3,35054,"English, French"
tt2368639,blood soaked,2013,"Horror, Thriller",72,3.0,132,English
tt2368705,common people,2013,"Comedy, Drama",89,6.4,154,English
tt2369041,legendary  la tomba del dragone,2013,"Action, Adventure, Sci-Fi",92,3.7,1888,"English, Chinese"
tt2369135,need for speed,2014,"Action, Crime, Thriller",132,6.4,161017,English
tt2369235,dean slater resident advisor,2013,Comedy,83,4.3,198,English
tt2369305,skull forest,2012,"Action, Adventure, Horror",74,2.9,184,English
tt2369317,space station 76,2014,"Comedy, Drama, Sci-Fi",93,4.9,7775,English
tt2369396,bounty killer,2013,"Action, Sci-Fi, Thriller",92,5.5,6707,English
tt2369411,the legend of seven toe maggie,2015,Horror,97,3.6,101,English
tt2369573,zombie hood,2013,Horror,90,4.1,148,English
tt2369600,muffin top a love story,2017,"Comedy, Romance",97,4.7,643,English
tt2369702,bank roll,2012,"Comedy, Crime, Drama",91,2.5,104,English
tt2370138,criticsized,2016,"Action, Crime, Drama",86,3.7,166,English
tt2370228,all i need,2016,"Horror, Thriller",85,4.1,1026,English
tt2370410,revelation trail,2013,"Drama, Horror, Western",108,4.5,175,English
tt2370792,yi lu xiang xi,2012,"Comedy, Drama, Romance",119,5.3,998,"Cantonese, Mandarin, English"
tt2371486,hoisawon,2012,"Action, Drama",96,6.7,5082,"Korean, English"
tt2372251,dark hall,2018,"Drama, Fantasy, Horror",96,5.1,10525,English
tt2375036,dry spell,2013,"Comedy, Romance",90,3.4,120,English
tt2375037,full circle,2013,"Action, Comedy",83,6.9,341,English
tt2375278,bffs,2014,Comedy,90,5.6,243,English
tt2375454,slasher house,2012,Horror,92,4.1,442,English
tt2375505,severed footage,2012,"Horror, Mystery, Thriller",87,4.6,357,English
tt2375574,i disertori  a field in england,2013,"Drama, History, Horror",90,6.3,10668,English
tt2375585,taryn barker demon hunter,2016,"Action, Horror",85,3.7,402,English
tt2375597,almost married,2014,Comedy,97,4.5,744,English
tt2375763,what other couples do,2013,"Comedy, Drama, Romance",87,5.5,315,English
tt2375844,fractured,2015,"Drama, Horror, Thriller",89,2.4,291,English
tt2375906,scavenger killers,2014,"Crime, Horror, Thriller",100,4.2,123,English
tt2376440,the cabining,2014,"Comedy, Horror, Thriller",83,5.7,685,English
tt2377322,liberaci dal male,2014,"Horror, Mystery, Thriller",118,6.2,69407,"English, Spanish, Latin, Italian"
tt2377752,the truth about lies,2018,"Comedy, Romance",94,5.2,449,English
tt2378145,gas light,2017,"Horror, Mystery, Thriller",80,2.6,443,English
tt2378191,the haunting of helena,2012,"Horror, Thriller",84,4.9,3611,English
tt2378281,instructions not included,2013,"Comedy, Drama",115,7.5,28597,"Spanish, English"
tt2378453,savaged,2013,"Action, Fantasy, Horror",95,5.5,3326,English
tt2378567,vampire boys 2 the new brood,2013,Horror,75,2.3,194,English
tt2378776,man up,2015,Comedy,73,6.1,585,English
tt2378884,cavemen,2013,Comedy,88,5.3,4302,English
tt2379386,in the name of the king 3 lultima missione,2014,"Action, Adventure, Fantasy",86,3.1,1897,English
tt2379460,pieces of easter,2013,"Comedy, Family",98,7.0,120,English
tt2379713,spectre,2015,"Action, Adventure, Thriller",148,6.8,376138,"English, Spanish, Italian, German, French"
tt2379715,the borderland,2014,"Action, Thriller",89,2.7,346,English
tt2380039,kod adi venüs,2012,"Action, Adventure, Romance",90,4.9,173,"English, Turkish"
tt2380331,words and pictures,2013,"Comedy, Drama, Romance",111,6.6,9883,English
tt2380560,pride of lions,2014,"Adventure, Comedy, Drama",101,3.8,285,English
tt2380564,swearnet the movie,2014,Comedy,112,5.9,2354,English
tt2381213,sundown,2016,"Action, Comedy, Romance",103,5.4,2189,English
tt2381249,mission impossible  rogue nation,2015,"Action, Adventure, Thriller",131,7.4,334530,"English, Swedish, German, Russian"
tt2381355,the rambler,2013,"Comedy, Drama, Horror",97,4.9,900,English
tt2381931,compulsion,2013,"Comedy, Drama, Thriller",88,4.5,2829,English
tt2381941,focus  niente è come sembra,2015,"Comedy, Crime, Drama",105,6.6,212459,"English, Spanish"
tt2381962,hansel  gretel warriors of witchcraft,2013,"Action, Adventure, Horror",83,2.5,1677,English
tt2381991,il cacciatore e la regina di ghiaccio,2016,"Action, Adventure, Drama",114,6.1,95701,English
tt2382090,die fighting,2014,"Action, Thriller",110,4.6,487,English
tt2382622,after the wedding,2017,"Comedy, Drama",88,4.5,116,English
tt2383068,the sacrament,2013,"Horror, Thriller",99,6.1,16587,English
tt2384022,crazy bitches,2014,"Comedy, Horror",100,3.7,964,English
tt2385001,android insurrection,2012,"Action, Sci-Fi",78,1.8,574,English
tt2385047,deadliest prey,2013,"Action, Thriller",80,4.5,319,English
tt2385057,divorce texas style,2016,"Comedy, Crime, Mystery",120,7.2,436,English
tt2385074,thanatomorphose,2012,Horror,100,4.7,1239,English
tt2385169,perfect android rising,2013,"Action, Drama, Sci-Fi",80,1.8,329,English
tt2385189,relentless justice,2015,"Action, Crime, Drama",96,4.8,367,English
tt2385211,slink,2013,"Horror, Thriller",80,2.4,399,English
tt2385752,modern life is rubbish,2017,"Comedy, Music, Romance",105,5.9,802,English
tt2386203,captive,2013,"Action, Thriller",88,3.9,213,English
tt2386237,malevolent  la voce del male,2018,"Horror, Mystery, Thriller",89,4.8,9835,English
tt2386278,haunt,2013,"Horror, Mystery, Romance",86,5.2,7830,English
tt2386291,deadly revisions,2013,"Horror, Mystery, Thriller",95,4.4,140,English
tt2386404,he never died,2015,"Comedy, Drama, Fantasy",99,6.4,17069,English
tt2387408,gallows hill,2013,"Horror, Mystery, Thriller",87,5.2,5909,"English, Spanish"
tt2387413,captain battle legacy war,2013,"Action, Sci-Fi, War",90,1.2,415,"English, Spanish"
tt2387433,dark skies  oscure presenze,2013,"Horror, Sci-Fi, Thriller",97,6.3,69614,English
tt2387499,le spie della porta accanto,2016,"Action, Comedy",105,5.9,56142,"English, Hebrew, Mandarin"
tt2387559,delivery man,2013,"Comedy, Drama",105,6.4,74038,English
tt2387589,the girl on the train,2014,"Action, Thriller",80,4.3,893,English
tt2388715,oculus  il riflesso del male,2013,"Horror, Mystery",104,6.5,114486,English
tt2388759,the bounceback,2013,"Comedy, Romance",91,5.1,897,English
tt2388920,reel evil,2012,Horror,78,3.5,600,English
tt2389162,american muscle,2014,Action,79,4.1,918,English
tt2389182,cheap thrills,2013,"Comedy, Crime, Drama",88,6.7,17439,English
tt2390032,she loves me not,2013,"Comedy, Drama, Romance",91,5.1,136,English
tt2390237,cuban fury,2014,"Comedy, Romance, Sport",98,6.2,17681,"English, Persian, Spanish"
tt2390341,the hospital,2013,Horror,95,2.5,564,English
tt2390361,non dico altro,2013,"Comedy, Drama, Romance",93,7.0,58016,English
tt2390994,loitering with intent,2014,"Comedy, Drama",80,4.5,707,English
tt2392326,le weekend,2013,"Comedy, Drama, Romance",93,6.3,7637,"English, French"
tt2392672,réalité,2014,Comedy,95,6.9,5118,"French, English"
tt2392748,scorched earth,2018,"Action, Drama, Sci-Fi",96,4.5,2519,English
tt2392810,queen  country,2014,"Biography, Comedy, Drama",114,6.1,1522,English
tt2392846,paranormal movie,2013,"Comedy, Horror",88,2.2,869,English
tt2393174,dracano,2013,"Action, Adventure, Comedy",91,3.0,353,English
tt2393817,hard shoulder,2012,"Horror, Thriller",82,3.6,316,English
tt2393827,howl,2015,"Action, Fantasy, Horror",92,5.4,11269,English
tt2393845,kill me three times,2014,"Action, Comedy, Crime",90,5.9,19131,English
tt2394003,the birder,2013,Comedy,85,5.7,207,English
tt2395199,enemies closer  nemici giurati,2013,"Action, Thriller",85,5.2,5471,"English, French"
tt2395427,avengers age of ultron,2015,"Action, Adventure, Sci-Fi",141,7.3,722685,"English, Korean"
tt2396200,richard the lionheart,2013,"Action, Adventure",100,2.3,689,English
tt2396224,its such a beautiful day,2012,"Animation, Comedy, Drama",62,8.3,10514,English
tt2396369,cold harbour,2013,"Action, Crime, Thriller",73,5.3,149,"Xhosa, English, Afrikaans"
tt2396436,lemon tree passage,2014,"Horror, Mystery, Thriller",84,4.1,2341,English
tt2396459,do balcak,2014,"Action, Drama, History",165,7.4,605,"Macedonian, French, English, Turkish"
tt2396495,fresh meat,2012,"Comedy, Horror",91,5.4,1676,English
tt2396671,soldiers of the damned,2015,"Action, Horror, Thriller",99,3.8,589,English
tt2396701,the haunting of whaley house,2012,"Drama, Fantasy, Horror",89,3.8,2129,English
tt2396711,the merchant,2013,"Drama, Horror, Thriller",101,2.4,161,English
tt2397535,predestination,2014,"Action, Drama, Sci-Fi",97,7.5,245897,English
tt2397573,the ladies of the house,2014,"Horror, Thriller",93,4.5,211,English
tt2398241,i puffi viaggio nella foresta segreta,2017,"Animation, Adventure, Comedy",90,6.0,17800,English
tt2398249,they came together,2014,"Comedy, Romance",83,5.5,20907,English
tt2398306,marriage material,2014,"Comedy, Family, Romance",103,6.5,129,English
tt2399406,growing up and other lies,2014,Comedy,90,4.7,733,English
tt2400016,unknown project,2013,"Horror, Mystery, Sci-Fi",80,5.2,123,English
tt2400433,sid the science kid the movie,2013,"Animation, Comedy, Family",75,5.0,102,English
tt2400434,the wailer 3,2012,Horror,110,2.9,105,English
tt2401007,desperate acts of magic,2013,Comedy,86,5.1,116,English
tt2401097,tracers,2015,"Action, Crime, Drama",94,5.6,18264,"English, Chinese, Vietnamese"
tt2401215,the demons rook,2013,"Adventure, Fantasy, Horror",103,5.5,313,English
tt2401719,prague,2013,"Horror, Mystery, Romance",109,5.8,336,"Hindi, English, Czech"
tt2401789,the secret village,2013,"Horror, Mystery, Thriller",89,2.5,971,English
tt2401807,tokarev,2014,"Action, Crime, Thriller",98,5.0,23111,English
tt2401868,cement suitcase,2013,"Comedy, Drama",91,5.9,100,English
tt2401878,anomalisa,2015,"Animation, Comedy, Drama",90,7.3,63831,"English, Italian, Japanese"
tt2402105,dom hemingway,2013,"Comedy, Crime, Drama",93,6.2,25409,English
tt2402127,kick,2015,"Drama, Horror, Thriller",76,2.8,222,English
tt2402157,november man,2014,"Action, Thriller",108,6.3,62277,"English, Russian"
tt2402194,kissing darkness,2014,"Comedy, Horror, Thriller",87,3.7,225,English
tt2402619,hit by lightning,2014,"Comedy, Crime, Romance",89,5.0,1346,"English, Spanish, French"
tt2402701,spirit stalkers,2012,Horror,97,4.5,192,English
tt2402985,ping pong summer,2014,"Comedy, Drama, Sport",92,5.4,2604,English
tt2403021,the green inferno,2013,"Adventure, Horror",100,5.3,37576,"English, Spanish"
tt2403029,angry games  la ragazza con luccello di fuoco,2013,"Comedy, Sci-Fi",83,3.2,18688,English
tt2403415,love in the time of monsters,2014,"Comedy, Horror",97,5.3,190,English
tt2403914,honky holocaust,2014,"Adventure, Horror, Thriller",110,3.6,100,English
tt2404003,iron wolf,2013,Horror,93,2.5,139,English
tt2404233,gods of egypt,2016,"Action, Adventure, Fantasy",127,5.4,103173,English
tt2404299,lovesick,2014,"Comedy, Romance",85,5.2,2671,English
tt2404311,cose nostre  malavita,2013,"Comedy, Crime, Thriller",111,6.3,108872,"English, French, Italian"
tt2404435,i magnifici 7,2016,"Action, Adventure, Western",132,6.9,181236,"English, North American Indian, Spanish"
tt2404463,corpi da reato,2013,"Action, Comedy, Crime",117,6.6,160124,"English, Spanish, Bulgarian"
tt2404469,ushi must marry,2013,Comedy,92,3.0,530,"Dutch, English"
tt2404519,3g a killer connection,2013,"Horror, Sci-Fi, Thriller",125,3.6,1103,"English, Hindi"
tt2404583,ironclad battle for blood,2014,"Action, Adventure, Drama",108,4.4,2429,English
tt2404593,lucky stiff,2014,"Comedy, Musical",78,5.3,130,English
tt2404645,the men next door,2012,"Comedy, Drama, Romance",84,5.6,710,English
tt2406306,a bit of bad luck,2014,"Comedy, Drama, Thriller",86,4.7,245,English
tt2406464,body high,2015,Comedy,90,6.2,304,English
tt2406566,atomica bionda,2017,"Action, Thriller",115,6.7,171059,"English, German, Russian, Swedish"
tt2408566,creeper,2012,Horror,94,4.8,150,English
tt2408982,the obriens,2013,"Comedy, Family, Romance",84,6.6,155,English
tt2409300,killers,2014,"Action, Crime, Drama",137,6.4,4709,"Japanese, Indonesian, English, French"
tt2410290,nobodys perfect,2016,"Action, Drama, Romance",94,8.1,181,English
tt2411144,la reina de españa,2016,"Comedy, Drama",128,5.1,1691,"Spanish, English"
tt2412746,revelation road the beginning of the end,2013,Action,88,4.9,1735,"English, Spanish"
tt2413338,abducted,2013,"Horror, Sci-Fi, Thriller",96,4.5,478,English
tt2413516,the forbidden dimensions,2013,"Horror, Sci-Fi, Thriller",86,1.7,458,English
tt2416376,swim little fish swim,2013,"Comedy, Drama, Music",95,6.5,680,"English, French"
tt2416424,00 schneider  im wendekreis der eidechse,2013,Comedy,94,5.8,1174,"German, English, Italian"
tt2417650,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,2013,Comedy,80,2.5,3491,English
tt2417712,goon last of the enforcers,2017,"Comedy, Sport",101,5.8,11821,English
tt2417970,dead within,2014,"Drama, Horror, Thriller",91,3.8,974,English
tt2419354,camp dread,2014,"Horror, Mystery, Thriller",94,3.8,761,English
tt2420756,night of the wolf,2014,Horror,95,6.0,6735,English
tt2421416,trust me,2013,"Comedy, Drama",90,6.1,3220,English
tt2422212,house of cards,2013,"Action, Drama",107,2.1,334,English
tt2425466,warren,2014,"Comedy, Drama, Romance",84,4.9,126,English
tt2425486,gloria,2013,"Comedy, Drama, Romance",110,6.8,8262,"Spanish, English"
tt2425866,american conjuring,2016,"Drama, Horror, Mystery",86,2.4,616,English
tt2425886,chilling visions 5 senses of fear,2013,Horror,88,5.0,1171,English
tt2428170,creep,2014,"Horror, Thriller",77,6.3,38811,English
tt2428580,suddenly its magic,2012,"Comedy, Romance",110,6.0,260,"Filipino, Tagalog, English, Thai"
tt2428612,house of horrors gates of hell,2012,Horror,90,4.3,116,English
tt2429074,gbf,2013,"Comedy, Drama, Romance",92,5.9,10495,"English, German"
tt2429414,hannas reise,2013,"Comedy, Romance",100,6.3,362,"German, English, Hebrew"
tt2430356,pearl the assassin,2013,"Action, Crime, Thriller",80,2.6,110,English
tt2431074,christmas slay,2015,Horror,95,2.5,154,English
tt2431286,philomena,2013,"Biography, Comedy, Drama",98,7.6,92808,English
tt2431576,animus,2013,"Horror, Thriller",83,2.7,513,English
tt2433040,dietro la maschera,2015,"Action, Adventure, Drama",103,5.0,2943,English
tt2434800,les coquillettes,2012,"Comedy, Drama",75,5.0,224,"French, Italian, English"
tt2435458,last weekend,2014,"Comedy, Drama",94,5.5,915,English
tt2435514,sader ridge,2013,"Horror, Thriller",82,2.7,1047,English
tt2436706,looking for the jackalope,2016,"Comedy, Drama",102,5.7,145,English
tt2437548,goodbye to all that,2014,"Comedy, Drama, Romance",87,5.2,2223,English
tt2437712,cubicle warriors,2013,"Comedy, Crime",80,4.5,150,English
tt2439946,40 days and nights  apocalisse finale,2012,"Action, Adventure, Sci-Fi",86,2.4,1971,English
tt2441174,a grim becoming,2014,"Action, Comedy, Horror",117,6.6,247,English
tt2441232,isis rising curse of the lady mummy,2013,Horror,81,1.7,369,English
tt2442662,the anniversary,2012,"Horror, Thriller",104,3.0,201,English
tt2443022,dark mountain,2013,"Horror, Sci-Fi, Thriller",82,4.6,747,English
tt2443356,jengo hooper,2013,"Action, Horror, Thriller",92,6.0,406,English
tt2443822,the boy,2015,"Drama, Horror, Thriller",105,5.5,4525,English
tt2443852,resident evil red falls,2013,"Action, Horror, Sci-Fi",53,5.3,186,English
tt2444092,the jungle,2013,"Horror, Thriller",84,3.8,835,English
tt2445568,outlawed,2018,Action,102,5.0,1021,English
tt2446042,taken 3  lora della verità,2014,"Action, Thriller",108,6.0,175675,"English, Russian"
tt2446318,bag boy lover boy,2014,"Comedy, Horror",77,5.4,329,English
tt2446502,zombie hunter,2013,"Action, Comedy, Horror",93,3.5,2488,English
tt2446746,heretic,2012,Horror,94,3.2,298,English
tt2449810,sanitarium,2013,"Horror, Mystery, Thriller",108,4.7,1624,English
tt2450186,vhs2,2013,"Horror, Sci-Fi, Thriller",96,6.0,35408,"English, Indonesian"
tt2450334,no clue,2013,"Comedy, Crime, Mystery",96,5.4,868,English
tt2450520,poe project of evil,2012,Horror,92,3.1,202,English
tt2450684,witch graveyard,2013,"Fantasy, Horror",70,6.9,330,English
tt2451110,gacchaman,2013,"Action, Drama, Fantasy",113,5.0,395,"Japanese, Chinese, English, Malay"
tt2451550,gone too far,2013,"Comedy, Drama",88,5.6,346,English
tt2452042,snoopy  friends  il film dei peanuts,2015,"Animation, Comedy, Family",88,7.1,41469,English
tt2452200,son of a gun,2014,"Action, Crime, Drama",108,6.4,25847,"English, Serbo-Croatian"
tt2452386,altruisti si diventa,2016,"Comedy, Drama",97,7.3,55835,English
tt2457080,lady peacock,2014,"Comedy, Romance",99,5.7,147,English
