
IMDB_TITLE_ID  ,TITLE                                                                                                                                                                                                                                                                                                                                                                                                           ,      YEAR,GENRE                                                                                                                                                                                                   ,NUM_RECOMMENDATIONS,DOMESTIC_GROSS,FOREIGN_GROSS,TOTAL_REVENUE,FOREIGN_SHARE
---------------,----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,----------,--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,-------------------,--------------,-------------,-------------,-------------
tt2293640      ,minions                                                                                                                                                                                                                                                                                                                                                                                                         ,      2015,Animation, Adventure, Comedy                                                                                                                                                                            ,                  9,     336045770,    824290403,   1160336173,   .710389301
tt1421051      ,somewhere                                                                                                                                                                                                                                                                                                                                                                                                       ,      2010,Comedy, Drama                                                                                                                                                                                           ,                  9,       1785645,     15237476,     17023121,   .895104723
tt1320291      ,the reef                                                                                                                                                                                                                                                                                                                                                                                                        ,      2010,Adventure, Drama, Horror                                                                                                                                                                                ,                  9,             0,     15037867,     15037867,            1
tt1519461      ,area 51                                                                                                                                                                                                                                                                                                                                                                                                         ,      2015,Horror, Mystery, Sci-Fi                                                                                                                                                                                 ,                  8,          7556,            0,         7556,            0
tt1657507      ,colombiana                                                                                                                                                                                                                                                                                                                                                                                                      ,      2011,Action, Drama, Thriller                                                                                                                                                                                 ,                  8,      36665854,     35629408,     72295262,   .492831854
tt7158430      ,hearts beat loud                                                                                                                                                                                                                                                                                                                                                                                                ,      2018,Comedy, Drama, Music                                                                                                                                                                                    ,                  8,       2386254,        34708,      2420962,    .01433645
tt1650554      ,kickass 2                                                                                                                                                                                                                                                                                                                                                                                                       ,      2013,Action, Comedy, Crime                                                                                                                                                                                   ,                  8,      28795985,     34333924,     63129909,   .543861452
tt1198101      ,kites                                                                                                                                                                                                                                                                                                                                                                                                           ,      2010,Action, Drama, Romance                                                                                                                                                                                  ,                  8,       1685269,     15469924,     17155193,   .901763332
tt2369135      ,need for speed                                                                                                                                                                                                                                                                                                                                                                                                  ,      2014,Action, Crime, Thriller                                                                                                                                                                                 ,                  8,      43568507,    150601112,    194169619,   .775616251
tt3717490      ,power rangers                                                                                                                                                                                                                                                                                                                                                                                                   ,      2017,Action, Adventure, Sci-Fi                                                                                                                                                                               ,                  8,      85364450,     57167102,    142531552,   .401083839
tt1436562      ,rio                                                                                                                                                                                                                                                                                                                                                                                                             ,      2011,Animation, Adventure, Comedy                                                                                                                                                                            ,                  8,     143619809,    343900000,    487519809,   .705407234
tt1564585      ,skyline                                                                                                                                                                                                                                                                                                                                                                                                         ,      2010,Action, Sci-Fi, Thriller                                                                                                                                                                                ,                  8,      21416355,     46848618,     68264973,   .686276079
tt2398249      ,they came together                                                                                                                                                                                                                                                                                                                                                                                              ,      2014,Comedy, Romance                                                                                                                                                                                         ,                  8,             0,        82780,        82780,            1
tt4761916      ,unfriended dark web                                                                                                                                                                                                                                                                                                                                                                                             ,      2018,Horror, Mystery, Thriller                                                                                                                                                                               ,                  8,       8866745,      7567843,     16434588,   .460482672
tt1591479      ,act of valor                                                                                                                                                                                                                                                                                                                                                                                                    ,      2012,Action, Adventure, Thriller                                                                                                                                                                             ,                  7,      70012847,     12484188,     82497035,    .15132893
tt1502407      ,halloween                                                                                                                                                                                                                                                                                                                                                                                                       ,      2018,Crime, Horror, Thriller                                                                                                                                                                                 ,                  7,     159342015,     95558652,    254900667,   .374885845
tt1458169      ,kidnap                                                                                                                                                                                                                                                                                                                                                                                                          ,      2017,Action, Crime, Drama                                                                                                                                                                                    ,                  7,      30718107,      4117973,     34836080,       .11821
tt6017942      ,kin                                                                                                                                                                                                                                                                                                                                                                                                             ,      2018,Action, Adventure, Crime                                                                                                                                                                                ,                  7,       5718096,      4378725,     10096821,   .433673629
tt1915581      ,magic mike                                                                                                                                                                                                                                                                                                                                                                                                      ,      2012,Comedy, Drama                                                                                                                                                                                           ,                  7,     113721571,     56828182,    170549753,   .333205889
tt1409024      ,men in black 3                                                                                                                                                                                                                                                                                                                                                                                                  ,      2012,Action, Adventure, Comedy                                                                                                                                                                               ,                  7,     179020854,    475192631,    654213485,   .726357132
tt2431286      ,philomena                                                                                                                                                                                                                                                                                                                                                                                                       ,      2013,Biography, Comedy, Drama                                                                                                                                                                                ,                  7,      37709979,     61253413,     98963392,   .618950217
tt2120120      ,pixels                                                                                                                                                                                                                                                                                                                                                                                                          ,      2015,Action, Comedy, Fantasy                                                                                                                                                                                 ,                  7,      78765986,    165275818,    244041804,   .677243879
tt2250912      ,spiderman homecoming                                                                                                                                                                                                                                                                                                                                                                                            ,      2017,Action, Adventure, Sci-Fi                                                                                                                                                                               ,                  7,     334201140,    545965210,    880166350,   .620297754
tt1135084      ,takers                                                                                                                                                                                                                                                                                                                                                                                                          ,      2010,Action, Crime, Thriller                                                                                                                                                                                 ,                  7,      57744720,     12842548,     70587268,    .18193859
tt1709143      ,the last days on mars                                                                                                                                                                                                                                                                                                                                                                                           ,      2013,Adventure, Horror, Sci-Fi                                                                                                                                                                               ,                  7,         24084,       237280,       261364,    .90785265
tt0431021      ,the possession                                                                                                                                                                                                                                                                                                                                                                                                  ,      2012,Horror, Mystery, Thriller                                                                                                                                                                               ,                  7,      49130588,     33794476,     82925064,   .407530297
tt1815862      ,after earth                                                                                                                                                                                                                                                                                                                                                                                                     ,      2013,Action, Adventure, Sci-Fi                                                                                                                                                                               ,                  6,      60522097,    190977568,    251499665,   .759355159
tt1431181      ,another year                                                                                                                                                                                                                                                                                                                                                                                                    ,      2010,Comedy, Drama                                                                                                                                                                                           ,                  6,       3205706,     16799907,     20005613,   .839759671
tt2187884      ,escape from tomorrow                                                                                                                                                                                                                                                                                                                                                                                            ,      2013,Drama, Fantasy, Horror                                                                                                                                                                                  ,                  6,        171962,            0,       171962,            0
tt3411444      ,ferdinand                                                                                                                                                                                                                                                                                                                                                                                                       ,      2017,Animation, Adventure, Comedy                                                                                                                                                                            ,                  6,      84410380,    205437550,    289847930,   .708777013
tt1663143      ,fun size                                                                                                                                                                                                                                                                                                                                                                                                        ,      2012,Adventure, Comedy                                                                                                                                                                                       ,                  6,       9409538,      1757077,     11166615,   .157350907
tt1067774      ,monte carlo                                                                                                                                                                                                                                                                                                                                                                                                     ,      2011,Adventure, Comedy, Family                                                                                                                                                                               ,                  6,      23186769,     16500000,     39686769,   .415755689
tt2582500      ,shut in                                                                                                                                                                                                                                                                                                                                                                                                         ,      2016,Drama, Horror, Mystery                                                                                                                                                                                  ,                  6,       6900335,      4460330,     11360665,     .3926117
tt2752772      ,sinister 2                                                                                                                                                                                                                                                                                                                                                                                                      ,      2015,Horror, Mystery, Thriller                                                                                                                                                                               ,                  6,      27740955,     26363270,     54104225,   .487268231
tt0948470      ,the amazing spiderman                                                                                                                                                                                                                                                                                                                                                                                           ,      2012,Action, Adventure, Sci-Fi                                                                                                                                                                               ,                  6,     262030663,    495859604,    757890267,   .654263058
tt1748227      ,the collection                                                                                                                                                                                                                                                                                                                                                                                                  ,      2012,Action, Adventure, Crime                                                                                                                                                                                ,                  6,       6810754,      2079340,      8890094,    .23389404
tt2334896      ,the dirties                                                                                                                                                                                                                                                                                                                                                                                                     ,      2013,Comedy, Crime, Drama                                                                                                                                                                                    ,                  6,             0,            0,            0,
tt1679335      ,trolls                                                                                                                                                                                                                                                                                                                                                                                                          ,      2016,Animation, Adventure, Comedy                                                                                                                                                                            ,                  6,     153707064,    190443070,    344150134,   .553372064
tt2172934      ,3 days to kill                                                                                                                                                                                                                                                                                                                                                                                                  ,      2014,Action, Drama, Thriller                                                                                                                                                                                 ,                  5,      30697999,      8261901,     38959900,   .212061658
tt2234025      ,coffee town                                                                                                                                                                                                                                                                                                                                                                                                     ,      2013,Comedy                                                                                                                                                                                                  ,                  5,             0,            0,            0,
tt1411704      ,hop                                                                                                                                                                                                                                                                                                                                                                                                             ,      2011,Animation, Adventure, Comedy                                                                                                                                                                            ,                  5,     108085305,     80572288,    188657593,   .427082137
tt1228705      ,iron man 2                                                                                                                                                                                                                                                                                                                                                                                                      ,      2010,Action, Adventure, Sci-Fi                                                                                                                                                                               ,                  5,     312433331,    308723058,    621156389,   .497013415
tt3045616      ,mortdecai                                                                                                                                                                                                                                                                                                                                                                                                       ,      2015,Action, Adventure, Comedy                                                                                                                                                                               ,                  5,       7696134,     22700000,     30396134,   .746805498
tt2556874      ,plastic                                                                                                                                                                                                                                                                                                                                                                                                         ,      2014,Action, Comedy, Crime                                                                                                                                                                                   ,                  5,             0,       575371,       575371,            1
tt1821694      ,red 2                                                                                                                                                                                                                                                                                                                                                                                                           ,      2013,Action, Adventure, Comedy                                                                                                                                                                               ,                  5,      53262560,     88244795,    141507355,   .623605713
tt1748179      ,red lights                                                                                                                                                                                                                                                                                                                                                                                                      ,      2012,Drama, Fantasy, Horror                                                                                                                                                                                  ,                  5,         49521,     14469363,     14518884,   .996589201
tt1234721      ,robocop                                                                                                                                                                                                                                                                                                                                                                                                         ,      2014,Action, Crime, Sci-Fi                                                                                                                                                                                   ,                  5,      58607007,    184374792,    242981799,   .758800835
tt1742334      ,sabotage                                                                                                                                                                                                                                                                                                                                                                                                        ,      2014,Action, Crime, Drama                                                                                                                                                                                    ,                  5,      10508518,      7867925,     18376443,   .428152771
tt2660888      ,star trek beyond                                                                                                                                                                                                                                                                                                                                                                                                ,      2016,Action, Adventure, Sci-Fi                                                                                                                                                                               ,                  5,     158848340,    176953893,    335802233,   .526958655
tt3247714      ,survivor                                                                                                                                                                                                                                                                                                                                                                                                        ,      2015,Action, Crime, Thriller                                                                                                                                                                                 ,                  5,             0,      1703281,      1703281,            1
tt0990407      ,the green hornet                                                                                                                                                                                                                                                                                                                                                                                                ,      2011,Action, Comedy, Crime                                                                                                                                                                                   ,                  5,      98780042,    130375461,    229155503,   .568938818
tt1860353      ,turbo                                                                                                                                                                                                                                                                                                                                                                                                           ,      2013,Animation, Adventure, Comedy                                                                                                                                                                            ,                  5,      83028130,    203868448,    286896578,   .710599093
tt3835080      ,31                                                                                                                                                                                                                                                                                                                                                                                                              ,      2016,Horror, Thriller                                                                                                                                                                                        ,                  4,        779820,       142907,       922727,   .154874627
tt1826590      ,about last night                                                                                                                                                                                                                                                                                                                                                                                                ,      2014,Comedy, Romance                                                                                                                                                                                         ,                  4,      48637684,      1808176,     50445860,   .035843893
tt2395427      ,avengers age of ultron                                                                                                                                                                                                                                                                                                                                                                                          ,      2015,Action, Adventure, Sci-Fi                                                                                                                                                                               ,                  4,     459005868,    944008095,   1403013963,   .672842979
tt1124037      ,free state of jones                                                                                                                                                                                                                                                                                                                                                                                             ,      2016,Action, Biography, Drama                                                                                                                                                                                ,                  4,      20810036,      2427216,     23237252,   .104453659
tt1204975      ,last vegas                                                                                                                                                                                                                                                                                                                                                                                                      ,      2013,Comedy, Drama                                                                                                                                                                                           ,                  4,      63914167,     49000000,    112914167,   .433957946
tt1586752      ,machine gun preacher                                                                                                                                                                                                                                                                                                                                                                                            ,      2011,Action, Biography, Crime                                                                                                                                                                                ,                  4,        538690,      3183298,      3721988,   .855268206
tt4191580      ,meet the blacks                                                                                                                                                                                                                                                                                                                                                                                                 ,      2016,Comedy, Horror                                                                                                                                                                                          ,                  4,       9097072,            0,      9097072,            0
tt4520364      ,morgan                                                                                                                                                                                                                                                                                                                                                                                                          ,      2016,Action, Horror, Sci-Fi                                                                                                                                                                                  ,                  4,       3915251,      3383535,      7298786,   .463575038
tt1904996      ,parker                                                                                                                                                                                                                                                                                                                                                                                                          ,      2013,Action, Crime, Thriller                                                                                                                                                                                 ,                  4,      17616641,     30926747,     48543388,   .637094943
tt3748528      ,rogue one a star wars story                                                                                                                                                                                                                                                                                                                                                                                     ,      2016,Action, Adventure, Sci-Fi                                                                                                                                                                               ,                  4,     532177324,    516925532,   1049102856,   .492731031
tt5690360      ,slender man                                                                                                                                                                                                                                                                                                                                                                                                     ,      2018,Horror, Mystery, Thriller                                                                                                                                                                               ,                  4,      30564825,     21158819,     51723644,   .409074407
tt1769363      ,the giant mechanical man                                                                                                                                                                                                                                                                                                                                                                                        ,      2012,Comedy, Drama, Romance                                                                                                                                                                                  ,                  4,          7396,            0,         7396,            0
